Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
7417,MANAKCOAT-BE,,,,
7420,MANAKALUCO-EQ,,,,
28687,MAMATA-EQ,,,,
13352,MALUPAPER-EQ,,,,
7965,MALLCOM-EQ,,,,
19134,MAL-SM,,,,
11222,MAKS-ST,,,,
7979,MAKEINDIA-EQ,,,,
19809,MAITREYA-SM,,,,
24538,MAITHANALL-EQ,,,,
2088,MAHSEAMLES-EQ,,,,
2085,MAHSCOOTER-EQ,,,,
385,MAHLOG-EQ,,,,
8050,MAHLIFE-EQ,,,,
7074,MAHKTECH-EQ,,,,
2839,MAHICKRA-SM,,,,
9576,MAHESHWARI-EQ,,,,
17603,MAHEPC-EQ,,,,
17531,MAHASTEEL-BE,,,,
5239,MAHAPEXLTD-EQ,,,,
11377,MAHABANK-EQ,,,,
17091,MAGSON-ST,,,,
14957,MAGNUM-EQ,,,,
21392,MAGADSUGAR-EQ,,,,
3507,MAFANG-EQ,,,,
4911,MADRASFERT-EQ,,,,
18728,MADHUSUDAN-SM,,,,
13671,MADHUCON-EQ,,,,
8259,MADHAVBAUG-SM,,,,
15151,MADHAV-EQ,,,,
22349,MACPOWER-BE,,,,
24545,MACOBSTECH-SM,,,,
15018,MAANALU-BE,,,,
20050,M&MFIN-N3,,,,
13285,M&MFIN-EQ,,,,
2031,M&M-EQ,,,,
31468,LYPSAGEMS-EQ,,,,
2028,LYKALABS-EQ,,,,
2841,LXCHEM-EQ,,,,
11301,LUXIND-EQ,,,,
10440,LUPIN-EQ,,,,
14014,LUMAXTECH-EQ,,,,
2018,LUMAXIND-EQ,,,,
18564,LTTS-EQ,,,,
17818,LTIM-EQ,,,,
17700,LTGILTBEES-EQ,,,,
13816,LTFOODS-EQ,,,,
24948,LTF-EQ,,,,
11483,LT-EQ,,,,
14211,LRRPL-ST,,,,
16863,LPDC-EQ,,,,
10605,LOYALTEX-BE,,,,
21254,LOWVOLIETF-EQ,,,,
8632,LOWVOL1-EQ,,,,
14786,LOWVOL-EQ,,,,
22415,LOVABLE-EQ,,,,
16807,LOTUSEYE-EQ,,,,
18235,LORDSCHLO-BE,,,,
13439,LOKESHMACH-BE,,,,
3220,LODHA-EQ,,,,
1979,LMW-EQ,,,,
17313,LLOYDSME-EQ,,,,
25807,LLOYDSENT-EQ,,,,
17801,LLOYDSENGG-EQ,,,,
11472,LLOYDS-SM,,,,
24374,LIQUIDSHRI-EQ,,,,
19705,LIQUIDSBI-EQ,,,,
27075,LIQUIDPLUS-EQ,,,,
4838,LIQUIDIETF-EQ,,,,
1927,LIQUIDETF-EQ,,,,
21750,LIQUIDCASE-EQ,,,,
23915,LIQUIDBETF-EQ,,,,
11006,LIQUIDBEES-EQ,,,,
23407,LIQUIDADD-EQ,,,,
13950,LIQUID1-EQ,,,,
17572,LIQUID-EQ,,,,
1627,LINDEINDIA-EQ,,,,
11596,LINCOLN-EQ,,,,
6951,LINC-EQ,,,,
578,LIKHITHA-EQ,,,,
22722,LICNMID100-EQ,,,,
15229,LICNFNHGP-EQ,,,,
11441,LICNETFSEN-EQ,,,,
11319,LICNETFN50-EQ,,,,
6062,LICNETFGSC-EQ,,,,
25640,LICMFGOLD-EQ,,,,
9480,LICI-EQ,,,,
1997,LICHSGFIN-EQ,,,,
1994,LIBERTSHOE-EQ,,,,
11082,LIBAS-EQ,,,,
19876,LGHL-EQ,,,,
18321,LGBBROSLTD-EQ,,,,
7902,LFIC-EQ,,,,
14459,LEXUS-EQ,,,,
2606,LEMONTREE-EQ,,,,
9377,LEMERITE-ST,,,,
7537,LCCINFOTEC-BE,,,,
29171,LAXMIDENTL-EQ,,,,
6568,LAXMICOT-EQ,,,,
22471,LAWSIKHO-ST,,,,
19234,LAURUSLABS-EQ,,,,
15848,LATTEYS-BE,,,,
6818,LATENTVIEW-EQ,,,,
21713,LASA-EQ,,,,
14423,LAOPALA-EQ,,,,
13276,LANDMARK-EQ,,,,
23027,LANCORHOL-EQ,,,,
27225,LAMOSAIC-ST,,,,
6407,LAMBODHARA-EQ,,,,
11654,LALPATHLAB-EQ,,,,
14929,LAL-BE,,,,
25863,LAKSHYA-ST,,,,
4774,LAKPRE-BZ,,,,
5865,LAGNAM-EQ,,,,
13870,KUANTUM-EQ,,,,
756146,KTL-SZ,,,,
8054,KTKBANK-EQ,,,,
11060,KSOLVES-EQ,,,,
18889,KSL-EQ,,,,
10407,KSHITIJPOL-EQ,,,,
14972,KSCL-EQ,,,,
1949,KSB-EQ,,,,
23175,KRYSTAL-EQ,,,,
5359,KRSNAA-EQ,,,,
25252,KROSS-EQ,,,,
24025,KRONOX-EQ,,,,
25643,KRN-EQ,,,,
11432,KRITINUT-EQ,,,,
9296,KRITIKA-BE,,,,
6417,KRITI-EQ,,,,
8782,KRISHNADEF-SM,,,,
8671,KRISHIVAL-SM,,,,
16147,KRISHCA-ST,,,,
12847,KRISHANA-EQ,,,,
11488,KRIDHANINF-BE,,,,
1937,KREBSBIO-EQ,,,,
10577,KRBL-EQ,,,,
14912,KPRMILL-EQ,,,,
9683,KPITTECH-EQ,,,,
1814,KPIL-EQ,,,,
5108,KPIGREEN-EQ,,,,
27079,KPEL-EQ,,,,
6444,KOTYARK-ST,,,,
5528,KOTHARIPRO-EQ,,,,
4594,KOTHARIPET-EQ,,,,
11647,KOTARISUG-EQ,,,,
1922,KOTAKBANK-EQ,,,,
10892,KORE-ST,,,,
1919,KOPRAN-EQ,,,,
19294,KONTOR-ST,,,,
22475,KONSTELEC-ST,,,,
15124,KOLTEPATIL-EQ,,,,
16827,KOKUYOCMLN-EQ,,,,
3009,KOHINOOR-EQ,,,,
18754,KODYTECH-ST,,,,
15283,KNRCON-EQ,,,,
8602,KNAGRI-SM,,,,
14667,KMSUGAR-EQ,,,,
27084,KMEW-EQ,,,,
21186,KLL-SM,,,,
17781,KKVAPOW-SM,,,,
29195,KKJEWELS-ST,,,,
13381,KKCL-EQ,,,,
28903,KITEX-BE,,,,
15180,KIRLPNU-EQ,,,,
19025,KIRLOSIND-EQ,,,,
20936,KIRLOSENG-EQ,,,,
18581,KIRLOSBROS-EQ,,,,
16639,KIRIINDUS-EQ,,,,
19126,KIOCL-EQ,,,,
18944,KINGFA-EQ,,,,
4847,KIMS-EQ,,,,
19937,KILITCH-EQ,,,,
21119,KICL-EQ,,,,
9570,KHFM-SM,,,,
9641,KHANDSE-EQ,,,,
3912,KHAITANLTD-EQ,,,,
896,KHAICHEM-EQ,,,,
425,KHADIM-EQ,,,,
13359,KFINTECH-EQ,,,,
9505,KEYFINSERV-BE,,,,
4981,KESORAMIND-BE,,,,
13121,KERNEX-EQ,,,,
29550,KEN-ST,,,,
13430,KELLTONTEC-EQ,,,,
18708,KEL-SM,,,,
13310,KEI-EQ,,,,
778,KEEPLEARN-EQ,,,,
18220,KECL-EQ,,,,
13260,KEC-EQ,,,,
16765,KDL-ST,,,,
14908,KDDL-EQ,,,,
4809,KCPSUGIND-EQ,,,,
1841,KCP-EQ,,,,
10293,KCK-SM,,,,
21185,KCEIL-ST,,,,
2360,KBCGLOBAL-BE,,,,
12092,KAYNES-EQ,,,,
10276,KAYA-EQ,,,,
15248,KAVVERITEL-BE,,,,
15136,KAUSHALYA-EQ,,,,
24528,KATARIA-SM,,,,
1838,KARURVYSYA-EQ,,,,
19468,KARNIKA-ST,,,,
24385,KARMAENG-EQ,,,,
18967,KAPSTON-EQ,,,,
1196,KANSAINER-EQ,,,,
1782,KANPRPLA-EQ,,,,
1835,KANORICHEM-EQ,,,,
11211,KANDARP-ST,,,,
25790,KANANIIND-BE,,,,
13817,KAMOPAINTS-BE,,,,
13457,KAMDHENU-EQ,,,,
1826,KAMATHOTEL-EQ,,,,
2955,KALYANKJIL-EQ,,,,
15160,KALYANIFRG-BE,,,,
19653,KALYANI-BE,,,,
25443,KALANA-SM,,,,
18755,KALAMANDIR-EQ,,,,
1811,KAKATCEM-EQ,,,,
1808,KAJARIACER-EQ,,,,
8784,KABRAEXTRU-BE,,,,
23462,K2INFRA-ST,,,,
1802,JYOTISTRUC-EQ,,,,
21334,JYOTICNC-EQ,,,,
15146,JYOTHYLAB-EQ,,,,
20224,JWL-EQ,,,,
29962,JUSTDIAL-EQ,,,,
22824,JUNIPER-EQ,,,,
10939,JUNIORBEES-EQ,,,,
3637,JUBLPHARMA-EQ,,,,
2783,JUBLINGREA-EQ,,,,
18096,JUBLFOOD-EQ,,,,
29590,JUBLCPL-EQ,,,,
7287,JTLIND-EQ,,,,
3237,JTEKTINDIA-EQ,,,,
11723,JSWSTEEL-EQ,,,,
19020,JSWINFRA-EQ,,,,
11883,JSWHL-BE,,,,
17869,JSWENERGY-EQ,,,,
9038,JSLL-SM,,,,
11236,JSL-EQ,,,,
22663,JSFB-EQ,,,,
11763,JPPOWER-EQ,,,,
31507,JPOLYINVST-EQ,,,,
16927,JOCIL-EQ,,,,
23621,JNKINDIA-EQ,,,,
13637,JMFINANCIL-EQ,,,,
7109,JMA-EQ,,,,
18553,JLHL-EQ,,,,
14435,JKTYRE-EQ,,,,
11860,JKPAPER-EQ,,,,
13491,JKLAKSHMI-EQ,,,,
15266,JKIL-EQ,,,,
13270,JKCEMENT-EQ,,,,
18565,JIWANRAM-ST,,,,
19695,JITFINFRA-BE,,,,
10397,JISLJALEQS-EQ,,,,
25684,JISLDVREQS-EQ,,,,
18143,JIOFIN-EQ,,,,
20642,JINDWORLD-EQ,,,,
13875,JINDRILL-EQ,,,,
6733,JINDALSTEL-EQ,,,,
3024,JINDALSAW-EQ,,,,
1756,JINDALPOLY-EQ,,,,
11743,JINDALPHOT-EQ,,,,
13723,JHS-BE,,,,
23056,JGCHEM-EQ,,,,
10885,JFLLIFE-SM,,,,
25147,JEYYAM-SM,,,,
18700,JETKNIT-ST,,,,
7211,JETFREIGHT-EQ,,,,
4491,JCHAC-EQ,,,,
11655,JBMA-EQ,,,,
1726,JBCHEPHARM-EQ,,,,
1720,JAYSREETEA-EQ,,,,
2331,JAYNECOIND-EQ,,,,
25037,JAYBEE-SM,,,,
1708,JAYBARMARU-EQ,,,,
4041,JAYAGROGN-EQ,,,,
13982,JASH-EQ,,,,
20778,JAMNAAUTO-EQ,,,,
20930,JALAN-ST,,,,
3950,JAKHARIA-ST,,,,
5516,JAIPURKURT-EQ,,,,
6012,JAINAM-SM,,,,
5143,JAICORPLTD-EQ,,,,
11256,JAIBALAJI-EQ,,,,
4410,JAGSNPHARM-EQ,,,,
13211,JAGRAN-EQ,,,,
5633,J&KBANK-EQ,,,,
14178,IZMO-BE,,,,
24067,IXIGO-EQ,,,,
3776,IWEL-EQ,,,,
24217,IVZINNIFTY-EQ,,,,
18292,IVZINGOLD-EQ,,,,
1681,IVP-EQ,,,,
6711,IVC-EQ,,,,
27266,ITTL-ST,,,,
22365,ITIETF-EQ,,,,
1675,ITI-EQ,,,,
17207,ITETFADD-EQ,,,,
19633,ITETF-EQ,,,,
5622,ITDCEM-EQ,,,,
19299,ITDC-EQ,,,,
29251,ITCHOTELS-EQ,,,,
1660,ITC-EQ,,,,
19084,ITBEES-EQ,,,,
22645,ITALIANE-SM,,,,
2627,IT-EQ,,,,
30249,ISHANCH-EQ,,,,
11013,ISHAN-ST,,,,
3329,ISGEC-EQ,,,,
18479,ISFT-EQ,,,,
19597,IRMENERGY-EQ,,,,
2275,IRISDOREME-EQ,,,,
6501,IRIS-BE,,,,
2029,IRFC-EQ,,,,
20261,IREDA-EQ,,,,
13611,IRCTC-EQ,,,,
4986,IRCON-EQ,,,,
14806,IRBIT-IV,,,,
14810,IRBIT-BL,,,,
20817,IRBINVIT-IV,,,,
15313,IRB-EQ,,,,
11903,IPSL-SM,,,,
4934,IPL-EQ,,,,
25036,IPHL-ST,,,,
1633,IPCALAB-EQ,,,,
1630,IONEXCHANG-EQ,,,,
20413,IOLCP-EQ,,,,
1624,IOC-EQ,,,,
9348,IOB-EQ,,,,
24870,INVENTURE-EQ,,,,
5606,INTLCONV-EQ,,,,
2892,INTERISE-IV,,,,
2902,INTERISE-BL,,,,
24909,INTERARCH-EQ,,,,
20071,INTENTECH-EQ,,,,
5926,INTELLECT-EQ,,,,
13730,INSPIRISYS-EQ,,,,
19154,INSPIRE-SM,,,,
14657,INSECTICID-EQ,,,,
7852,INOXWIND-EQ,,,,
20607,INOXINDIA-EQ,,,,
12188,INOXGREEN-EQ,,,,
27754,INNOVANA-EQ,,,,
21062,INNOVACAP-EQ,,,,
25320,INNOMET-SM,,,,
22773,INM-ST,,,,
1597,INGERRAND-EQ,,,,
1594,INFY-EQ,,,,
10723,INFRAIETF-EQ,,,,
20072,INFRABEES-EQ,,,,
13693,INFOMEDIA-EQ,,,,
16588,INFOLLION-SM,,,,
11027,INFOBEAN-EQ,,,,
15036,INFINIUM-SM,,,,
16249,INFIBEAM-EQ,,,,
29135,INDUSTOWER-EQ,,,,
23036,INDUSINVIT-IV,,,,
5258,INDUSINDBK-EQ,,,,
21957,INDTERRAIN-EQ,,,,
11602,INDSWFTLTD-EQ,,,,
4870,INDSWFTLAB-EQ,,,,
4751,INDRAMEDCO-EQ,,,,
14952,INDOWIND-EQ,,,,
25505,INDOUS-BE,,,,
25612,INDOTHAI-BE,,,,
13275,INDOTECH-EQ,,,,
3088,INDOSTAR-EQ,,,,
10993,INDORAMA-EQ,,,,
29027,INDOFARM-BE,,,,
11677,INDOCO-EQ,,,,
8614,INDOBORAX-EQ,,,,
9116,INDOAMIN-EQ,,,,
4747,INDNIPPON-EQ,,,,
20988,INDIGRID-IV,,,,
2048,INDIGOPNTS-EQ,,,,
11195,INDIGO-EQ,,,,
21061,INDIFRA-ST,,,,
20556,INDIASHLTR-EQ,,,,
1530,INDIANHUME-EQ,,,,
4422,INDIANCARD-EQ,,,,
14309,INDIANB-EQ,,,,
10726,INDIAMART-EQ,,,,
1521,INDIAGLYCO-EQ,,,,
1515,INDIACEM-EQ,,,,
1512,INDHOTEL-EQ,,,,
23693,INDGN-EQ,,,,
16933,INDBANK-EQ,,,,
17507,INCREDIBLE-EQ,,,,
25881,IMPEXFERRO-BZ,,,,
12009,IMPAL-EQ,,,,
19235,IMFA-EQ,,,,
14228,IMC1-N3,,,,
14224,IMC1-N2,,,,
14219,IMC1-N1,,,,
14214,IMC1-N0,,,,
7672,IMAGICAA-EQ,,,,
9381,IL&FSTRANS-BZ,,,,
9380,IL&FSENGG-BZ,,,,
28125,IKS-EQ,,,,
16822,IKIO-EQ,,,,
19525,IITL-EQ,,,,
5217,IIFLZC28C-N6,,,,
17043,IIFLZC28B-Y1,,,,
13858,IIFLZC28A-NU,,,,
2883,IIFLZC28-NG,,,,
17034,IIFLZC26B-NY,,,,
13850,IIFLZC26A-NR,,,,
6207,IIFLZC26-NN,,,,
17018,IIFLZC25B-NW,,,,
19069,IIFLZC25-ND,,,,
7666,IIFLHFZC27-NB,,,,
7674,IIFLHF29-NE,,,,
13072,IIFLCAPS-EQ,,,,
756145,IIFL21425A-Y1,,,,
756142,IIFL21425-NY,,,,
756140,IIFL210425-NW,,,,
11809,IIFL-EQ,,,,
28854,IHFL261224-N1,,,,
28874,IHF261224A-N1,,,,
28861,IHF261224-N1,,,,
14086,IGPL-EQ,,,,
11262,IGL-EQ,,,,
28378,IGIL-EQ,,,,
634,IGARASHI-EQ,,,,
436,IFGLEXPOR-EQ,,,,
18177,IFD3GPD-MF,,,,
18176,IFD3DPD-MF,,,,
1491,IFCI-EQ,,,,
1485,IFBIND-EQ,,,,
1482,IFBAGRO-EQ,,,,
18175,IF3GPD-MF,,,,
18174,IF3DPD-MF,,,,
220,IEX-EQ,,,,
23792,IEML-ST,,,,
13303,IEL-EQ,,,,
18783,IDFNIFTYET-EQ,,,,
11184,IDFCFIRSTB-EQ,,,,
28574,IDENTICAL-SM,,,,
24956,IDEALTECHO-ST,,,,
17140,IDEAFORGE-EQ,,,,
14366,IDEA-EQ,,,,
1476,IDBI-EQ,,,,
14523,ICRA-EQ,,,,
11987,ICIL-EQ,,,,
10201,ICICM58-M1,,,,
18652,ICICIPRULI-EQ,,,,
21770,ICICIGI-EQ,,,,
4963,ICICIBANK-EQ,,,,
522,ICICIB22-EQ,,,,
489,ICEMAKE-EQ,,,,
6977,ICDSLTD-EQ,,,,
21348,IBLFL-SM,,,,
25844,HYUNDAI-EQ,,,,
12809,HYBRIDFIN-EQ,,,,
25708,HVAX-SM,,,,
2562,HUHTAMAKI-EQ,,,,
20825,HUDCO-EQ,,,,
14203,HUBTOWN-EQ,,,,
11979,HTMEDIA-EQ,,,,
14334,HSCL-EQ,,,,
21120,HRHNEXT-ST,,,,
29875,HPTL-SM,,,,
18679,HPL-EQ,,,,
11796,HPIL-EQ,,,,
7376,HPAL-EQ,,,,
13592,HOVS-EQ,,,,
3138,HONDAPOWER-EQ,,,,
3417,HONAUT-EQ,,,,
19813,HONASA-EQ,,,,
13526,HOMESFY-SM,,,,
2056,HOMEFIRST-EQ,,,,
18649,HOLMARC-SM,,,,
23822,HOACFOODS-SM,,,,
18284,HNGSNGBEES-EQ,,,,
12173,HNDFDS-EQ,,,,
19211,HMVL-EQ,,,,
19698,HMT-BZ,,,,
17053,HMAAGRO-EQ,,,,
1448,HLVLTD-EQ,,,,
2289,HLEGLAS-EQ,,,,
8568,HITECHGEAR-BE,,,,
15161,HITECHCORP-EQ,,,,
2868,HITECH-EQ,,,,
19322,HISARMETAL-EQ,,,,
13890,HIRECT-EQ,,,,
1424,HINDZINC-EQ,,,,
15883,HINDWAREAP-EQ,,,,
1394,HINDUNILVR-EQ,,,,
1406,HINDPETRO-EQ,,,,
1403,HINDOILEXP-EQ,,,,
17050,HINDNATGLS-BE,,,,
21676,HINDMOTORS-EQ,,,,
17939,HINDCOPPER-EQ,,,,
4920,HINDCON-EQ,,,,
1372,HINDCOMPOS-EQ,,,,
1363,HINDALCO-EQ,,,,
1360,HIMATSEIDE-EQ,,,,
14627,HILTON-EQ,,,,
9668,HIKAL-EQ,,,,
18794,HIGREEN-SM,,,,
10757,HIGHWAYS-IV,,,,
10760,HIGHWAYS-BL,,,,
14712,HGS-EQ,,,,
1672,HGINFRA-EQ,,,,
14738,HFMPM23RQD-MF,,,,
14737,HFMPM23RND-MF,,,,
14735,HFMPM23RGR-MF,,,,
14733,HFMPM23DQD-MF,,,,
14731,HFMPM23DND-MF,,,,
14726,HFMPM23DGR-MF,,,,
18192,HFMPCC75RD-MF,,,,
18191,HFMPCC75DD-MF,,,,
18186,HFMPCC50RD-MF,,,,
18185,HFMPCC50DD-MF,,,,
21951,HFCL-EQ,,,,
29666,HEXT-EQ,,,,
27008,HEXATRADEX-EQ,,,,
715,HEUBACHIND-EQ,,,,
7048,HESTERBIO-EQ,,,,
1348,HEROMOTOCO-EQ,,,,
4598,HERITGFOOD-EQ,,,,
15288,HERCULES-EQ,,,,
2620,HERANBA-BE,,,,
701,HEMIPROP-EQ,,,,
2316,HEIDELBERG-EQ,,,,
1336,HEG-EQ,,,,
7425,HECPROJECT-EQ,,,,
6297,HEALTHY-EQ,,,,
3626,HEALTHIETF-EQ,,,,
22592,HEALTHADD-EQ,,,,
19209,HEADSUP-BE,,,,
11260,HDFCVALUE-EQ,,,,
14233,HDFCSML250-EQ,,,,
10876,HDFCSILVER-EQ,,,,
11593,HDFCSENSEX-EQ,,,,
11255,HDFCQUAL-EQ,,,,
12108,HDFCPVTBAN-EQ,,,,
22595,HDFCPSUBK-EQ,,,,
11591,HDFCNIFTY-EQ,,,,
12101,HDFCNIFIT-EQ,,,,
22433,HDFCNIFBAN-EQ,,,,
10633,HDFCNIF100-EQ,,,,
10619,HDFCNEXT50-EQ,,,,
11538,HDFCMOMENT-EQ,,,,
14236,HDFCMID150-EQ,,,,
11547,HDFCLOWVOL-EQ,,,,
18279,HDFCLIQUID-EQ,,,,
467,HDFCLIFE-EQ,,,,
11241,HDFCGROWTH-EQ,,,,
19543,HDFCGOLD-EQ,,,,
14230,HDFCBSE500-EQ,,,,
1333,HDFCBANK-EQ,,,,
4244,HDFCAMC-EQ,,,,
14332,HDFC2638RQ-MF,,,,
14327,HDFC2638RG-MF,,,,
14330,HDFC2638RD-MF,,,,
14336,HDFC2638DQ-MF,,,,
14335,HDFC2638DG-MF,,,,
10843,HDFC1406RQ-MF,,,,
10842,HDFC1406RG-MF,,,,
10841,HDFC1406RD-MF,,,,
10840,HDFC1406DQ-MF,,,,
10839,HDFC1406DG-MF,,,,
10838,HDFC1406DD-MF,,,,
11565,HDFC1359RQ-MF,,,,
11563,HDFC1359RG-MF,,,,
11562,HDFC1359RD-MF,,,,
11561,HDFC1359DQ-MF,,,,
11560,HDFC1359DG-MF,,,,
11559,HDFC1359DD-MF,,,,
13556,HDFC1204RQ-MF,,,,
13548,HDFC1204RG-MF,,,,
13547,HDFC1204RD-MF,,,,
13543,HDFC1204DQ-MF,,,,
13540,HDFC1204DG-MF,,,,
13539,HDFC1204DD-MF,,,,
29732,HDAIF1BDDR-MF,,,,
7229,HCLTECH-EQ,,,,
1327,HCL-INSYS-EQ,,,,
15555,HCG-EQ,,,,
1375,HCC-EQ,,,,
4116,HBSL-EQ,,,,
13966,HBLENGINE-EQ,,,,
7457,HAVISHA-EQ,,,,
9819,HAVELLS-EQ,,,,
3892,HATSUN-EQ,,,,
18154,HATHWAY-EQ,,,,
11162,HARSHA-EQ,,,,
1313,HARRMALAYA-EQ,,,,
8968,HARIOMPIPE-EQ,,,,
8964,HARDWYN-BE,,,,
20854,HAPPYFORGE-EQ,,,,
48,HAPPSTMNDS-EQ,,,,
2303,HAL-EQ,,,,
8777,H1876D46RQ-MF,,,,
8776,H1876D46RD-MF,,,,
8774,H1876D46DQ-MF,,,,
8773,H1876D46DG-MF,,,,
8770,H1876D46DD-MF,,,,
8761,H187646RG-MF,,,,
8465,H1861D46RQ-MF,,,,
8455,H1861D46RG-MF,,,,
8450,H1861D46RD-MF,,,,
8446,H1861D46DQ-MF,,,,
8445,H1861D46DG-MF,,,,
8442,H1861D46DD-MF,,,,
8554,H1162D46RQ-MF,,,,
8553,H1162D46RG-MF,,,,
8548,H1162D46RD-MF,,,,
8543,H1162D46DQ-MF,,,,
8541,H1162D46DG-MF,,,,
8538,H1162D46DD-MF,,,,
10507,H1158D46RQ-MF,,,,
10505,H1158D46RG-MF,,,,
10503,H1158D46RD-MF,,,,
10501,H1158D46DQ-MF,,,,
10500,H1158D46DG-MF,,,,
10499,H1158D46DD-MF,,,,
16783,GVT&D-EQ,,,,
10865,GVPTECH-EQ,,,,
13229,GVKPIL-BE,,,,
6286,GULPOLY-EQ,,,,
11581,GULFPETRO-EQ,,,,
4391,GULFOILLUB-EQ,,,,
29731,GUJTHEM-EQ,,,,
10097,GUJRAFFIA-BE,,,,
10599,GUJGASLTD-EQ,,,,
14677,GUJAPOLLO-EQ,,,,
1267,GUJALKALI-EQ,,,,
11606,GUFICBIO-EQ,,,,
21195,GTPL-EQ,,,,
13745,GTLINFRA-EQ,,,,
1162,GTL-EQ,,,,
1129,GTECJAINX-EQ,,,,
9768,GSTL-ST,,,,
15347,GSS-EQ,,,,
13197,GSPL-EQ,,,,
23891,GSMFOILS-ST,,,,
14599,GSLSU-EQ,,,,
1247,GSFC-EQ,,,,
8342,GSEC5IETF-EQ,,,,
14938,GSEC10YEAR-EQ,,,,
13143,GSEC10IETF-EQ,,,,
24847,GSEC10ABSL-EQ,,,,
4330,GS311225C-GS,,,,
4174,GS300625C-GS,,,,
4222,GS261025C-GS,,,,
4382,GS260426C-GS,,,,
4325,GS231225C-GS,,,,
4161,GS230625C-GS,,,,
4553,GS220850C-GS,,,,
4546,GS220840C-GS,,,,
4494,GS220836C-GS,,,,
4431,GS220831C-GS,,,,
4427,GS220830C-GS,,,,
4180,GS220825C-GS,,,,
4395,GS220261P-GS,,,,
4555,GS220261C-GS,,,,
4552,GS220250C-GS,,,,
4520,GS220240C-GS,,,,
4432,GS220236C-GS,,,,
4429,GS220231C-GS,,,,
4423,GS220230C-GS,,,,
4343,GS220226C-GS,,,,
4205,GS200925C-GS,,,,
4368,GS200326C-GS,,,,
4323,GS171225C-GS,,,,
4158,GS170625C-GS,,,,
4409,GS151226C-GS,,,,
4314,GS151225C-GS,,,,
4202,GS150925C-GS,,,,
4393,GS150626C-GS,,,,
4154,GS150625C-GS,,,,
4366,GS150326C-GS,,,,
4254,GS121225C-GS,,,,
4389,GS120626C-GS,,,,
4149,GS120625C-GS,,,,
4246,GS101125C-GS,,,,
4215,GS101025C-GS,,,,
4178,GS100825C-GS,,,,
4384,GS100526C-GS,,,,
4137,GS100525C-GS,,,,
4381,GS100426C-GS,,,,
4341,GS100226C-GS,,,,
4183,GS090925C-GS,,,,
4364,GS090326C-GS,,,,
4250,GS071225C-GS,,,,
4387,GS070626C-GS,,,,
4138,GS070625C-GS,,,,
4175,GS020725C-GS,,,,
4332,GS020126C-GS,,,,
7982,GRWRHITECH-EQ,,,,
5475,GRSE-EQ,,,,
6543,GRPLTD-EQ,,,,
29527,GROWWRAIL-EQ,,,,
29872,GROWWN200-EQ,,,,
756086,GROWWMOM50-EQ,,,,
25447,GROWWLIQID-EQ,,,,
25872,GROWWGOLD-EQ,,,,
24798,GROWWEV-EQ,,,,
25758,GROWWDEFNC-EQ,,,,
17770,GROBTEA-EQ,,,,
10871,GRMOVER-EQ,,,,
5054,GRINFRA-EQ,,,,
13560,GRINDWELL-EQ,,,,
18742,GRETEX-ST,,,,
20110,GREENPOWER-EQ,,,,
3987,GREENPLY-EQ,,,,
13810,GREENPANEL-EQ,,,,
6848,GREENLAM-EQ,,,,
17092,GREENCHEF-SM,,,,
1235,GREAVESCOT-EQ,,,,
14052,GRCL-SM,,,,
20534,GRAVITA-EQ,,,,
1232,GRASIM-EQ,,,,
592,GRAPHITE-EQ,,,,
20454,GRAPHISAD-SM,,,,
11872,GRANULES-EQ,,,,
17685,GPTINFRA-EQ,,,,
22846,GPTHEALTH-EQ,,,,
19731,GPPL-EQ,,,,
13409,GPIL-EQ,,,,
24108,GPECO-SM,,,,
19356,GOYALSALT-SM,,,,
11787,GOYALALUM-EQ,,,,
23066,GOPAL-EQ,,,,
6125,GOODLUCK-EQ,,,,
9874,GOLDTECH-EQ,,,,
1,GOLDSTAR-SM,,,,
14535,GOLDSHARE-EQ,,,,
13701,GOLDKART-ST,,,,
19679,GOLDIETF-EQ,,,,
11971,GOLDIAM-EQ,,,,
15356,GOLDETFADD-EQ,,,,
14286,GOLDETF-EQ,,,,
11619,GOLDENTOBC-BZ,,,,
22901,GOLDCASE-EQ,,,,
14428,GOLDBEES-EQ,,,,
30105,GOLD360-EQ,,,,
14858,GOLD1-EQ,,,,
14480,GOKULAGRO-EQ,,,,
16705,GOKUL-EQ,,,,
11778,GOKEX-EQ,,,,
5010,GOENKA-BZ,,,,
17875,GODREJPROP-EQ,,,,
10925,GODREJIND-EQ,,,,
10099,GODREJCP-EQ,,,,
144,GODREJAGRO-EQ,,,,
23799,GODIGIT-EQ,,,,
1610,GODHA-BE,,,,
1181,GODFRYPHLP-EQ,,,,
25943,GODAVARIB-BE,,,,
6964,GOCOLORS-EQ,,,,
3963,GOCLCORP-EQ,,,,
14687,GOACARBON-EQ,,,,
1174,GNFC-EQ,,,,
18571,GNA-EQ,,,,
8529,GMRP&UI-EQ,,,,
13528,GMRAIRPORT-EQ,,,,
1570,GMMPFAUDLR-EQ,,,,
5204,GMDCLTD-EQ,,,,
1168,GMBREW-EQ,,,,
23590,GLOSTERLTD-EQ,,,,
17424,GLOBUSSPR-EQ,,,,
400,GLOBE-BE,,,,
13735,GLOBALVECT-EQ,,,,
17167,GLOBALPET-SM,,,,
24934,GLOBALE-BE,,,,
1415,GLOBAL-EQ,,,,
8412,GLFL-BE,,,,
